Air_temp,age,sex,thermalsensation,thermalsensationacceptability,thermalpreference,thermalcomfort,clo,met,relativehumidity,airvelocity,BMI,outdoormonthlyairtemperature
16.3,45,Female,0,1,no change,6,1.01,1.1,61.2,0.03,26.171875,15.5
19.2,45,Male,-3,0,cooler,5,1.14,1.1,53.1,0.01,28.99747446,15.5
18.2,45,Female,-2,1,cooler,5,1.65,1.6,57,0.03,20.47173099,15.5
18.3,45,Male,-2,0,cooler,6,1.78,1.1,56.4,0.03,29.6875,15.5
18.5,55,Male,0,1,no change,6,1.31,1.1,56.4,0.03,22.69395388,15.5
18.3,55,Female,0,1,no change,5,1.19,1.1,58.7,0.04,25.63211647,15.5
18.5,25,Male,0,1,no change,6,1.23,1.1,58.8,0.02,19.43058811,15.5
17,25,Male,0,1,no change,5,1.43,1.1,58,0.02,18.7760119,15.5
16.8,45,Female,0,1,no change,4,1.59,1.1,58,0.04,32.24993701,15.5
16.8,45,Female,0,1,no change,6,1.2,1.1,58.2,0.02,24.21875,15.5
17,55,Male,0,1,cooler,6,1.57,1.1,57.5,0.02,19.53125,15.5
16,25,Male,-1,0,cooler,6,1.34,1.1,59.8,0.03,22.09331387,15.5
19.1,45,Female,0,0,cooler,6,1.46,1.1,53.5,0.02,31.25,15.5
19,55,Male,0,1,no change,5,1.81,1.1,53.2,0.04,20.703125,15.5
19.1,45,Female,0,1,no change,4,1.39,1.1,54.8,0.03,27.81557067,15.5
19.1,55,Female,0,1,no change,4,1.14,1.1,54.8,0.03,25.390625,15.5
19.5,35,Female,-1,1,no change,6,1.26,1.1,51.1,0.02,25.3968254,15.5
16.9,45,Male,-1,0,cooler,6,1.35,1.3,54,0.04,30.46875,15.5
16.8,25,Male,-2,0,cooler,4,1.04,1.3,54.8,0.06,21.484375,15.5
17.2,45,Male,0,1,no change,6,1.24,1.1,58.5,0.02,27.76812618,15.5
17.3,55,Male,-1,1,cooler,4,1.71,1.4,58.8,0.03,21.36009706,15.5
17.4,35,Male,0,1,no change,5,1.04,1.1,58.8,0.02,24.16456205,15.5
17.5,45,Male,0,1,no change,6,1.22,1.1,60.8,0.03,24.40604632,15.5
16.4,55,Female,-2,0,cooler,1,1.81,1.1,60.9,0.02,25,15.5
16.5,45,Male,0,1,no change,5,1.15,1.1,60.8,0.02,28.1241278,15.5
16.7,55,Male,0,1,cooler,6,1.14,1.6,60.3,0.04,21.09375,15.5
19.2,55,Female,-2,0,cooler,5,1.39,1.1,54.3,0.06,27.192336,15.5
19.5,45,Female,-1,1,cooler,3,1.18,1.3,54.2,0.07,20.83853428,15.5
17.4,55,Male,-3,0,cooler,5,0.93,1.1,55.8,0.05,27.61664234,15.5
16.3,45,Male,0,1,cooler,5,1.17,1.1,62.5,0.03,28.46944469,15.5
16.4,45,Male,-2,0,cooler,3,1.28,1.1,62.5,0.05,22.14290143,15.5
17,45,Male,0,1,no change,6,1.36,1.1,59.9,0.09,24.609375,15.5
18,45,Male,0,1,no change,6,1.51,1.1,57.5,0.03,24.5851167,15.5
17.6,55,Female,-1,1,cooler,5,1.38,1.1,60,0.05,22.1718317,15.5
17.6,45,Female,-3,0,cooler,5,1.51,1.1,59.4,0.07,18.359375,15.5
17.6,55,Male,-1,1,cooler,5,1.14,1.1,60.5,0.06,19.52483706,15.5
17.7,25,Male,-1,0,cooler,6,1.71,1.1,60.4,0.06,19.66809336,15.5
26.2,55,Male,0,1,no change,6,0.86,1.6,42.7,0.11,21.18102362,18.5
25.2,45,Male,0,1,no change,6,0.8,1.6,45.8,0.15,24.72859638,18.5
24.6,45,Male,1,1,no change,6,0.72,1.1,48.3,0.06,26.70012133,18.5
24.5,45,Male,1,1,no change,6,0.86,1.1,48.3,0.12,23.14010515,18.5
24.6,55,Female,0,1,no change,5,0.77,1.1,50.1,0.09,27.98616708,18.5
24.5,55,Male,0,1,no change,6,0.77,1.3,51,0.14,24.6092588,18.5
24.6,55,Male,0,1,no change,6,0.84,1.1,51.4,0.02,23.27397307,18.5
24.9,45,Male,0,1,no change,6,0.84,1.1,51.6,0.03,29.50214004,18.5
25,45,Female,1,1,no change,6,0.77,1.1,50.7,0.04,25.390625,18.5
25,35,Male,0,1,no change,6,0.78,1.1,51.2,0.05,21.79358524,18.5
25.1,35,Male,0,1,no change,6,0.84,1.1,52.4,0.05,26.5625,18.5
25,55,Male,0,1,warmer,6,0.78,1.1,52.9,0.04,22.4385219,18.5
24.6,45,Female,0,1,no change,6,0.75,1.3,55,0.03,29.296875,18.5
22.7,45,Male,-1,1,no change,6,0.78,1.1,67,0.17,25.390625,18.5
23.6,45,Male,1,1,no change,6,0.84,1.3,63.4,0.04,21.00409544,18.5
23.3,45,Female,1,0,warmer,6,0.57,1.3,64.7,0.13,20.666708,18.5
23.5,45,Male,0,1,warmer,4,0.78,1.3,64.5,0.11,24.94679546,18.5
24.5,45,Male,0,1,warmer,6,0.84,1.2,58.7,0.03,21.97133586,18.5
24.2,55,Male,0,1,warmer,5,0.78,1.1,59.5,0.04,18.4569441,18.5
24.6,35,Male,1,1,no change,5,0.78,1.1,56.5,0.01,23.40821008,18.5
24.7,45,Male,0,1,no change,6,0.72,1.1,58.5,0.02,23.4375,18.5
24.8,35,Male,0,1,no change,6,0.71,1.1,58.2,0.02,24.57993082,18.5
24.7,35,Male,1,1,no change,5,0.78,1.2,58.4,0.02,21.484375,18.5
24.5,55,Male,0,1,warmer,5,0.78,1.1,66.7,0.07,23.47414599,18.5
24.2,45,Male,0,1,no change,6,0.84,1.4,67.4,0.04,25.71981439,18.5
24.9,45,Male,1,1,no change,6,0.84,1.1,64.1,0.02,21.55925618,18.5
22.7,55,Male,0,1,no change,6,0.84,1.1,61,0.04,19.07696123,18.5
23,55,Male,0,1,no change,5,0.69,1.3,63.1,0.02,23.4375,18.5
23.4,45,Male,0,1,warmer,6,0.62,1.1,62.2,0.03,21.55925618,18.5
23.7,45,Male,-1,1,no change,6,0.56,1.4,61.2,0.01,23.12893796,18.5
23.9,35,Male,-1,1,no change,6,0.69,1.1,60.2,0.02,21.484375,18.5
23.9,55,Male,0,1,warmer,5,0.69,1.1,60.1,0.03,15.81635816,18.5
24.2,35,Male,-1,1,no change,6,0.69,1.3,58.9,0.05,27.5204632,18.5
23.4,45,Male,0,1,no change,5,1.02,1.1,55.6,0.02,20.55933485,18.5
22.7,45,Male,0,1,cooler,6,0.69,1.1,57.5,0.01,20.83853428,18.5
22.7,35,Male,0,1,no change,6,0.69,1.1,57.8,0.04,19.67685767,18.5
22.7,35,Male,0,1,no change,6,0.56,1.2,57.6,0.04,26.41425401,18.5
22.6,55,Male,-1,1,no change,6,0.69,1.3,57.7,0.04,20.54441979,18.5
22.6,45,Male,0,1,no change,6,0.7,1.2,57.9,0.03,21.27814907,18.5
24.2,45,Male,0,1,no change,5,0.79,1.1,52.9,0.01,26.47627952,18.5
23.4,55,Female,0,1,no change,6,0.82,1.1,48.9,0.02,18.91162823,18.5
24.1,45,Male,1,1,warmer,6,0.78,1.1,43.4,0.06,20.42455849,18.5
24.2,45,Male,0,1,warmer,5,0.84,1.1,42.9,0.25,24.20811,18.5
22.3,55,Male,1,0,warmer,5,0.63,1.6,48.2,0.11,28.99747446,18.5
22.6,55,Male,0,1,no change,6,0.78,1.1,45.4,0.03,23.84620154,18.5
23.1,45,Male,0,1,no change,5,0.84,1.7,45,0.02,19.99502278,18.5
24.5,55,Male,1,1,no change,6,0.78,1.4,41.2,0.05,26.41425401,18.5
24.6,25,Male,-1,1,no change,5,0.78,1.1,40,0.08,19.78186968,18.5
24.6,35,Male,0,1,no change,6,0.63,1.1,40.1,0.07,27.23274465,18.5
24.6,25,Male,0,1,no change,6,0.69,1.5,39,0.09,17.21108681,18.5
25.6,45,Male,0,1,no change,6,0.78,1.7,37.7,0.03,23.82865157,18.5
25.3,45,Male,0,1,no change,6,0.84,1.4,38,0.04,27.76812618,18.5
25.5,35,Female,0,1,no change,6,0.57,1.4,38.1,0.07,16.79170025,18.5
25.5,55,Male,0,1,no change,6,1.02,1.3,41.7,0.03,20.0220657,18.5
25.9,45,Male,0,1,no change,6,0.77,1.1,40.6,0.06,21.79358524,18.5
26.2,45,Male,0,1,no change,6,0.84,1.1,40,0.05,18.91162823,18.5
26.4,45,Male,1,1,no change,5,0.84,1.1,40.2,0.06,22.4641571,18.5
26.4,45,Male,0,1,no change,6,0.78,1.1,39.6,0.02,21.15190681,18.5
26.4,45,Male,0,1,no change,6,0.78,1.3,39.7,0.02,20.11715561,18.5
26.4,45,Male,0,1,no change,6,0.71,1.1,39.6,0.04,23.85210838,18.5
26.3,55,Male,0,1,no change,6,0.84,1.1,39.9,0.04,23.47414599,18.5
26.3,45,Male,0,1,no change,6,0.71,1.1,40.7,0.03,23.4375,18.5
26.3,55,Male,1,1,warmer,5,0.78,1.2,40,0.01,24.56411162,18.5
26.2,55,Male,0,1,warmer,6,0.77,1.1,39.8,0.01,23.82865157,18.5
26.4,45,Male,0,1,no change,6,0.84,1.3,39.5,0.01,21.36009706,18.5
25.1,45,Male,0,1,no change,6,0.84,1.1,42.8,0.02,24.94679546,18.5
25.2,25,Male,1,1,no change,6,0.84,1.1,43.4,0.02,26.47627952,18.5
25.3,45,Male,0,1,no change,6,0.78,1.4,42,0.02,24.21875,18.5
27,55,Male,0,1,no change,4,0.7,1.1,40.4,0.01,24.59057697,18.5
26.5,45,Male,0,1,no change,4,0.64,1.1,39.9,0,31.32814236,18.5
26.3,55,Female,1,1,no change,6,0.6,1.7,41.8,0,22.65625,18.5
25.1,55,Male,0,1,no change,6,0.7,1.6,48,0.05,22.42810191,18.5
25.2,55,Male,0,1,no change,6,0.75,1.1,46.7,0.04,22.1718317,18.5
25.2,45,Female,1,1,warmer,6,0.6,1.3,46.8,0.01,26.60619803,18.5
25,55,Male,0,1,no change,6,0.69,1.1,52.3,0.03,23.84620154,18.5
25.1,35,Male,0,1,no change,6,0.76,1.1,50.8,0.03,19.58008897,18.5
25.1,45,Female,1,1,warmer,6,0.66,1.1,51.9,0.02,18.98644161,18.5
25.3,55,Male,0,1,warmer,6,0.7,1.1,50.5,0.03,22.0721003,18.5
25.4,55,Male,0,1,no change,6,0.69,1.1,52.6,0.06,23.84620154,18.5
25.3,55,Male,1,1,warmer,6,0.7,1.1,52.9,0.01,23.4793369,18.5
25.6,45,Male,0,1,no change,6,0.69,1.1,53.8,0.08,25.89060219,18.5
25.6,45,Male,0,1,warmer,6,0.7,1.1,53,0.06,20.17755515,18.5
25.5,45,Male,1,1,warmer,6,0.69,1.1,54.5,0.13,25.30617306,18.5
25.2,55,Male,0,1,warmer,6,0.7,1.1,55.4,0.05,23.14010515,18.5
25.6,45,Male,2,0,warmer,6,0.7,1.1,53.1,0.02,20.17566496,18.5
24.6,45,Male,0,1,no change,6,0.7,1.1,59.2,0.12,24.609375,18.5
24.5,45,Male,0,1,no change,6,0.63,1.1,59.8,0.19,27.61664234,18.5
24.2,55,Male,1,1,warmer,6,0.7,1.1,60.7,0.18,24.92011324,18.5
24.2,45,Female,0,1,warmer,5,0.57,1.1,60.9,0.03,24.54171575,18.5
24.7,35,Male,0,1,no change,6,0.7,1.1,59.4,0.04,20.666708,18.5
25.1,45,Male,0,1,no change,6,0.7,1.3,57.8,0.01,31.77153543,18.5
25.2,45,Male,1,1,warmer,5,0.7,1.7,58.3,0.01,29.296875,18.5
25.2,35,Male,0,1,warmer,5,0.64,1.1,58.3,0.06,21.79358524,18.5
24.9,45,Male,0,1,warmer,6,0.7,1.1,61.2,0.09,30.2601375,18.5
24,45,Male,0,1,no change,5,0.7,1.1,63.2,0.1,22.0721003,18.5
24.2,25,Male,0,1,no change,6,0.68,1.1,63.5,0.07,23.49610677,18.5
25.1,45,Female,1,1,warmer,5,0.63,1.7,59.3,0,22.65625,18.5
25.2,35,Female,0,1,no change,6,0.57,1.6,57,0.01,17.22225667,18.5
24.8,45,Male,0,1,no change,6,0.64,1.4,57.6,0,20.17755515,18.5
23.4,25,Male,0,1,no change,6,0.64,1.1,60.1,0.03,29.34268249,18.5
23,25,Male,0,1,no change,5,0.7,1.1,60.7,0.02,22.03856749,18.5
23,45,Male,0,1,no change,6,0.64,1.1,61,0.04,29.54813427,18.5
23,35,Male,0,1,no change,5,0.7,1.3,61.9,0.02,24.67351873,18.5
23.1,55,Male,0,1,no change,5,0.7,1.1,56.7,0.01,26.04738937,18.5
23.1,35,Male,0,1,no change,6,0.7,1.1,51.8,0.05,22.74560762,18.5
22.8,35,Male,0,1,no change,5,0.7,1.1,51.6,0.08,25.833385,18.5
22.3,25,Male,0,1,no change,5,0.64,1.3,52.2,0.12,21.93748875,18.5
21.6,45,Male,0,1,no change,6,0.7,1.6,52.8,0.1,23.84620154,18.5
21,65,Male,0,1,warmer,6,0.69,1.1,55.9,0.18,19.07696123,18.5
20.7,45,Male,0,1,no change,6,0.7,1.2,57.5,0.11,21.36009706,18.5
22.4,55,Male,0,1,no change,6,0.64,1.1,56.6,0,20.80279105,18.5
22.7,45,Male,0,1,warmer,6,0.64,1.2,55.7,0,23.14010515,18.5
22.8,35,Male,0,1,warmer,6,0.7,1.3,56,0.03,19.58008897,18.5
23,45,Male,0,1,warmer,6,0.7,1.2,54.9,0,17.39869797,18.5
24.9,45,Female,0,1,no change,6,0.57,1.3,45.9,0,23.47001488,18.5
25,45,Male,0,1,no change,6,0.7,1.1,45.2,0.03,21.09375,18.5
25.1,45,Female,0,1,no change,6,0.57,1.1,45.3,0.04,19.37503875,18.5
24.7,45,Female,0,1,no change,6,0.57,1.3,45.4,0.1,29.70839275,18.5
24.5,45,Male,0,1,no change,6,0.7,1.1,46.6,0.07,21.484375,18.5
24.6,45,Male,0,1,no change,5,0.7,1.1,46.5,0.03,19.07696123,18.5
24.1,45,Male,0,1,no change,6,0.7,1.3,48.3,0.01,25.31366009,18.5
24.3,35,Male,1,1,warmer,6,0.7,1.4,46.7,0.03,23.47001488,18.5
24.2,55,Male,0,1,no change,6,0.64,1.1,40.2,0.09,29.49677126,18.5
24.3,25,Male,-1,1,no change,4,0.7,1.4,41,0,20.80279105,18.5
24.5,45,Male,-1,1,no change,5,0.7,1.2,41.3,0.01,23.14010515,18.5
25,55,Male,0,1,no change,6,0.7,1.4,41.9,0,26.15230229,18.5
25,35,Male,0,1,no change,6,0.69,1.4,41.7,0,22.31572131,18.5
23.5,55,Female,0,1,no change,6,0.57,1.1,43.4,0,24.18745276,18.5
23.4,25,Female,0,1,no change,6,0.57,1.3,43.2,0,17.96875,18.5
23.8,35,Female,-1,1,no change,6,0.82,1.1,41.1,0.01,28.6218191,18.5
24.9,45,Male,-1,1,no change,5,0.7,1.1,46.8,0.02,21.40289781,18.5
25.1,45,Male,0,1,no change,6,0.64,1.3,46.7,0.01,21.45829932,18.5
25.3,45,Male,0,1,no change,6,0.7,1.2,46.7,0.04,23.84620154,18.5
25.6,45,Male,1,1,warmer,6,0.7,1.1,45,0.01,22.69395388,18.5
25.7,45,Male,1,1,warmer,5,0.64,1.1,45,0,22.69395388,18.5
25.8,55,Female,0,1,warmer,5,0.57,1.1,44.6,0,24.18745276,18.5
26,45,Male,0,1,warmer,5,0.75,1.1,44.2,0.03,22.0721003,18.5
26,35,Male,1,1,warmer,4,0.67,1.1,44.2,0,19.44658375,18.5
26,45,Male,-1,1,cooler,3,0.61,1.1,44.2,0.02,21.55925618,18.5
27.2,45,Male,0,1,no change,6,0.7,1.4,41.2,0.02,23.84620154,18.5
26.5,55,Male,0,1,no change,6,0.73,1.1,42.5,0.01,25.27611485,18.5
26.1,35,Male,0,1,no change,6,0.74,1.1,43.5,0.03,21.40289781,18.5
27.5,35,Male,1,0,warmer,3,0.64,1.1,41.7,0.04,23.30668005,18.5
27.7,35,Male,0,1,warmer,6,0.74,1.1,41.8,0.01,20.50107891,18.5
27.6,45,Male,0,0,warmer,6,0.52,1.4,41.7,0.03,21.36009706,18.5
27.2,55,Male,1,1,no change,6,1,1.1,43.9,0.09,23.84620154,18.5
27.3,45,Male,0,1,no change,6,0.73,1.1,44.8,0.04,20.50107891,18.5
27.4,25,Male,0,1,no change,6,0.88,1.1,45,0.05,16.91886543,18.5
24.5,45,Male,0,1,no change,6,0.7,1.3,54.8,0.61,20.45244154,18.5
23.6,45,Male,1,0,warmer,6,0.64,1.1,56.9,0.12,22.69395388,18.5
23.8,55,Male,0,1,no change,6,0.64,1.1,56.9,0.1,18.29602555,18.5
23.5,45,Male,0,1,cooler,5,0.67,1.6,57.7,0.15,19.67685767,18.5
24,55,Male,0,1,no change,6,0.9,1.7,57.6,0.01,22.1718317,18.5
26.5,45,Male,0,1,no change,6,0.64,1.1,54.5,0.03,27.00935793,18.5
26.6,55,Male,0,1,no change,6,0.7,1.3,53.4,0.04,21.36009706,18.5
24.9,45,Male,0,1,no change,6,0.7,1.3,58.2,0.05,28.74567491,18.5
25.4,45,Male,0,1,no change,6,0.74,1.3,56.7,0.05,24.92011324,18.5
26.3,45,Male,1,0,warmer,3,0.7,1.1,55.2,0.02,31.18349432,18.5
25.1,45,Male,1,1,no change,5,0.88,1.1,59,0.08,28.48012941,18.5
24.4,45,Male,0,1,no change,6,0.7,1.1,61.6,0.09,23.50780533,18.5
24.1,45,Female,0,1,no change,6,0.57,1.1,62.6,0.04,29.27783633,18.5
26.5,25,Male,0,1,no change,6,0.7,1.3,54.4,0.04,22.92097107,18.5
25.9,45,Male,0,1,no change,6,0.64,1.1,57.6,0.02,17.80008088,18.5
25.7,55,Male,1,1,no change,5,0.64,1.1,57.2,0.04,23.99402733,18.5
25.3,45,Male,0,1,no change,6,0.64,1.1,53.5,0.01,24.92011324,18.5
25,45,Female,0,1,no change,6,0.63,1.1,54.8,0.04,21.484375,18.5
24.9,45,Female,0,1,no change,5,0.57,1.1,55.9,0.02,26.2565532,18.5
25.4,45,Male,0,1,no change,6,0.58,1.6,53.6,0.01,27.34375,18.5
25.4,45,Male,1,1,warmer,1,0.73,1.1,52.7,0.03,25.83972174,18.5
25.4,35,Male,0,1,no change,6,0.69,1.1,52.3,0.02,21.36009706,18.5
25.2,35,Female,0,1,no change,6,0.57,1.1,51.4,0.01,24.17269977,18.5
25.2,55,Male,0,1,no change,6,0.64,1.1,50.6,0.01,24.16456205,18.5
24.6,35,Male,0,1,no change,2,0.49,1.4,45.8,0.02,27.61664234,18.5
25,55,Male,0,1,warmer,6,0.64,1.5,45.2,0.02,24.21875,18.5
23.1,55,Male,1,0,warmer,3,0.7,1.5,46.8,0.03,23.47001488,18.5
23.3,55,Male,0,1,no change,6,0.7,1.5,46.4,0.01,19.58008897,18.5
23.5,45,Male,0,1,warmer,6,0.61,1.4,46.5,0.02,25.68052473,18.5
23.6,55,Male,0,1,no change,6,0.74,1.4,46.8,0.06,17.43486819,18.5
23.5,45,Male,-1,1,no change,2,0.64,1.1,47.5,0,22.1718317,18.5
22.8,35,Male,0,1,no change,6,0.66,1.3,41.9,0,27.04164413,18.5
23.1,45,Male,0,1,no change,6,0.7,1.5,42.7,0.01,22.06880942,18.5
22.4,35,Female,0,1,no change,6,0.63,1.4,45.4,0.05,20.04632592,18.5
22,25,Male,0,1,no change,6,0.64,1.4,46,0.07,24.94679546,18.5
21.8,45,Male,0,1,no change,6,0.64,1.4,45.6,0.13,22.69395388,18.5
22.4,35,Male,1,1,warmer,6,0.64,1.1,48.1,0.01,27.61664234,18.5
23.4,45,Male,0,1,no change,6,0.64,1.1,45.1,0.01,22.78372993,18.5
23.7,55,Female,0,1,no change,6,0.57,1.1,44,0.03,26.20307382,18.5
24,45,Male,-1,1,no change,6,0.55,1.1,43,0.01,24.92011324,18.5
24.1,45,Male,2,0,warmer,2,0.7,1.1,42.4,0.01,26.68394398,18.5
24.1,45,Male,0,1,no change,5,0.55,1.1,42.1,0.03,21.36009706,18.5
24.2,45,Male,1,1,no change,6,0.7,1.3,41.2,0.02,30.97214074,18.5
23,35,Male,0,1,no change,6,0.7,1.4,41.4,0.15,26.15230229,18.5
23.6,45,Male,0,1,warmer,6,0.7,1.4,45.1,0.02,25.18107741,18.5
24.8,35,Male,1,1,warmer,6,0.7,1.6,37,0.02,25.40923061,18.5
25.5,25,Male,-1,1,no change,6,0.7,1.1,37.1,0.03,20.91786998,18.5
26,25,Male,-1,1,no change,6,0.7,1.1,35.8,0.05,20.64809382,18.5
26.1,45,Male,1,1,warmer,6,0.64,1.1,34.9,0.02,23.4375,18.5
26.2,35,Male,1,1,no change,4,0.7,1.1,34.9,0.03,22.41990936,18.5
26.7,45,Male,0,1,warmer,6,0.67,1.1,34.2,0.02,21.81934975,18.5
26.6,35,Male,1,1,warmer,5,0.64,1.1,36.7,0.06,23.14010515,18.5
27.3,35,Male,1,0,warmer,2,0.7,1.1,34,0.25,18.14058957,18.5
27.6,45,Male,1,0,warmer,2,0.7,1.1,33.5,0.25,21.27814907,18.5
27.7,45,Male,0,1,warmer,6,0.7,1.1,32.8,0.08,28.48012941,18.5
27.3,45,Female,0,1,no change,6,0.63,1.4,34.7,0.18,34.66868229,18.5
26.3,55,Female,0,1,no change,6,0.63,1.1,37.5,0.19,26.73144895,18.5
25.3,45,Male,0,1,warmer,6,0.7,1.1,39.7,0.07,23.45041901,18.5
24.7,45,Male,0,1,no change,6,0.8,1.4,43.2,0.14,26.90389123,18.5
25,35,Female,1,0,warmer,3,0.63,1.2,43.7,0.07,24.18745276,18.5
26,45,Male,1,1,warmer,6,0.69,1.3,40.1,0.05,20.80279105,18.5
25.6,45,Male,0,1,cooler,5,0.7,1.6,40.5,0.11,23.14010515,18.5
25,25,Male,0,1,no change,6,0.74,1.4,42,0.11,17.7154195,18.5
24.5,25,Male,0,1,no change,4,0.55,1.4,43.7,0.11,21.4532872,18.5
25.8,55,Female,1,1,warmer,6,0.42,1.5,52.1,0.19,24.94679546,18.5
25.5,45,Female,1,1,warmer,6,0.66,1.1,51.5,0.04,30.2601375,18.5
25.6,35,Male,2,1,warmer,5,0.76,1.2,52.3,0.17,26.47627952,18.5
25.6,25,Female,1,1,no change,6,0.53,1.6,53.1,0.02,17.95081752,18.5
25.9,55,Male,1,1,warmer,6,0.82,1.2,53.5,0.04,22.94811574,18.5
25.9,25,Male,0,1,warmer,6,0.82,1.1,52.7,0.06,18.83272386,18.5
25.9,55,Female,1,1,no change,6,0.51,1.6,53.1,0.04,24.83833007,18.5
25.8,25,Female,1,1,warmer,6,0.64,1.1,52.8,0.07,21.484375,18.5
25.5,55,Female,1,1,warmer,6,0.71,1.3,53.3,0.22,24.99370118,18.5
24.5,25,Female,0,1,no change,5,0.53,1.1,54.5,0.01,18.54371378,18.5
24.8,25,Female,2,1,warmer,6,0.45,1.1,55.1,0.03,18.91162823,18.5
24.7,35,Male,-1,1,warmer,6,0.56,1.4,53.1,0.06,19.58008897,18.5
24.9,55,Male,0,1,no change,6,0.64,1.1,53,0.04,25.68052473,18.5
25,55,Male,1,1,warmer,6,0.75,1.4,52.7,0.09,19.27983844,18.5
25.2,55,Male,1,1,warmer,6,0.62,1.3,50.8,0.14,20.22466716,18.5
26.8,45,Male,1,1,no change,6,0.54,1.1,48.8,0.01,21.45829932,18.5
26.6,25,Female,0,1,warmer,5,0.48,1.4,48.2,0.04,19.140625,18.5
27,55,Male,1,1,warmer,6,0.68,1.1,46.6,0.01,23.84620154,18.5
27.3,55,Male,0,1,warmer,5,0.55,1.1,47,0.02,19.22408735,18.5
27.5,45,Female,1,1,warmer,6,0.48,1.1,45.7,0.02,25.390625,18.5
27.7,45,Male,1,1,no change,4,0.55,1.1,45,0.03,25.30617306,18.5
27.6,25,Male,1,1,warmer,5,0.48,1.3,45,0.01,20.0220657,18.5
27.4,25,Male,1,1,warmer,3,0.6,1.4,46.4,0.01,21.40289781,18.5
27.4,25,Female,0,1,warmer,3,0.45,1.1,46.4,0.02,22.01187834,18.5
27.5,55,Male,1,1,warmer,6,0.55,1.4,46.3,0.01,20.78772746,18.5
26.8,25,Female,0,1,warmer,5,0.63,1.1,51,0.01,19.34996221,18.5
25.9,55,Female,1,1,warmer,4,0.57,1.1,51.4,0.02,32.24993701,18.5
25.7,55,Male,0,1,no change,5,0.64,1.2,52.5,0,26.70012133,18.5
25.4,35,Male,0,1,warmer,5,0.75,1.3,25.7,0.01,21.15190681,18.5
25.4,35,Female,0,1,warmer,5,0.57,1.1,52.4,0.01,22.97808012,18.5
25.5,55,Male,0,1,no change,6,0.7,1.3,53,0.03,19.13165599,18.5
25.6,45,Female,1,1,warmer,5,0.57,1.3,51.9,0.01,32.14505431,18.5
25.5,45,Male,1,1,warmer,4,0.69,1.1,52.3,0.03,19.43058811,18.5
25.6,35,Female,0,1,no change,5,0.57,1.1,51.4,0.03,20.42455849,18.5
25.5,55,Female,1,1,warmer,5,0.63,1.1,52.7,0,22.65625,18.5
25.5,55,Female,0,1,no change,6,0.63,1.3,53.1,0.07,24.99370118,18.5
25.6,45,Female,0,1,no change,6,0.63,1.4,52.1,0.01,24.5851167,18.5
25.5,55,Male,0,1,no change,6,0.7,1.1,52.5,0.01,23.31670573,18.5
25.6,45,Male,0,1,warmer,6,0.61,1.4,52.1,0,22.4385219,18.5
25.5,55,Female,1,1,warmer,6,0.63,1.3,52.1,0.01,26.69449783,18.5
26.4,55,Male,0,1,no change,6,0.55,1.3,50.6,0.07,21.52782083,18.5
25.8,55,Male,0,1,no change,6,0.6,1.4,52.8,0.04,22.42810191,18.5
26,35,Male,1,1,warmer,5,0.87,1.4,54.1,0.05,20.96245906,18.5
26,45,Male,0,1,no change,6,0.77,1.1,53.9,0.07,22.69395388,18.5
26,55,Male,1,1,no change,6,0.7,1.1,52.5,0.06,28.48012941,18.5
26.1,45,Male,0,1,no change,6,0.87,1.1,51.6,0.06,28.125,18.5
26.1,55,Male,0,1,no change,6,0.67,1.1,52.5,0.1,18.1560825,18.5
26.1,35,Male,0,1,no change,6,0.65,1.1,51.4,0.06,24.77209671,18.5
25.9,35,Male,0,1,no change,6,0.77,1.3,51.8,0.08,22.42810191,18.5
26,35,Male,1,1,warmer,6,0.72,1.3,52.4,0.07,18.87400916,18.5
26,55,Male,0,1,no change,6,0.67,1.4,52.8,0.07,25.35154137,18.5
26.2,45,Male,0,1,warmer,6,0.7,1.4,53.1,0.06,21.96712018,18.5
26.3,35,Male,0,1,no change,5,0.93,1.4,53.3,0.09,20.17755515,18.5
25.9,55,Female,1,0,warmer,5,0.57,1.4,52.9,0.09,25.3487878,18.5
26.1,55,Male,0,1,no change,6,0.8,1.3,53.1,0.04,22.38893367,18.5
27.1,55,Male,1,1,no change,6,0.55,1.3,47.3,0.06,24.20811,18.5
27.5,45,Male,1,1,warmer,4,0.6,1.1,47,0.05,22.4641571,18.5
27.9,55,Male,0,1,warmer,5,0.55,1.1,45.2,0.07,21.36009706,18.5
27.6,35,Male,0,1,no change,6,0.52,1.1,39.6,0.11,22.74560762,18.5
27.8,55,Female,0,1,no change,6,0.48,1.3,44,0.06,27.00932225,18.5
28.1,55,Male,2,0,warmer,4,0.65,1.3,41.4,0.05,23.45041901,18.5
28.3,55,Female,1,1,no change,6,0.42,1.1,44.1,0.1,29.173948,18.5
28,55,Male,1,1,no change,5,0.55,1.1,45,0.09,21.40289781,18.5
27.9,55,Male,2,1,warmer,4,0.55,1.1,45.5,0.06,21.484375,18.5
26.4,45,Male,0,1,no change,3,0.78,1.3,44,0.02,24.85497811,18.5
26.6,65,Male,0,1,warmer,3,0.56,1.2,44.7,0.02,20.92524873,18.5
26.5,55,Male,1,1,warmer,4,0.84,1.1,44.8,0.04,21.27814907,18.5
26.7,65,Male,0,1,no change,5,0.69,1.5,44.5,0.05,17.60950267,18.5
25.8,65,Male,1,1,warmer,5,0.69,1.3,46.1,0.06,31.55035896,18.5
