TMP,AGE,CLO,MET,RH,AV,BMI,OTMP,SEX,TS
30.9,45,0.53,1.2,68.8,0.21,25.34158183,29.5,Male,-1
31.4,55,0.78,1.1,70.3,1.2,18.69158047,30.9,Female,2
29.4,25,0.77,1.1,76,1.29,14.20275218,38.1,Male,0
25.3,25,0.68,1.7,73.7,0.21,23.85210838,38.1,Male,1
35.1,25,0.57,1.1,38.9,0.54,18.0833695,38.1,Female,2
26.3,35,0.93,1.4,53.3,0.09,20.17755515,18.5,Male,0
25.5,25,0.7,1,62.9,0.06,19.61228412,30.8,Male,0
30.5,55,0.78,1.1,69.1,0.39,21.484375,30.9,Female,0
27.4,25,0.56,1.1,70.6,0.18,22.31327843,30.8,Female,-1
28.8,45,0.67,1.1,57.9,0.42,24.92011324,30.8,Male,-1
17.4,45,1.35,1.1,58.8,0.06,25.89060219,15.5,Male,0
24.7,25,0.74,1.1,45.2,0.03,24.81115858,30.9,Male,0
29.5,45,0.62,1.1,74.7,0.4,22.47120876,38.1,Male,1
28.7,55,0.67,1.1,67.1,0.51,23.91883029,30.8,Male,0
27.8,25,0.88,1.1,46.3,0.22,21.97133586,29.9,Male,0
23.3,25,0.75,1.4,57.3,0.08,22.79944302,30.9,Male,0
24.8,35,0.7,1.3,52.3,0.06,21.43460935,29.5,Male,-1.5
25.1,35,0.83,1.1,52.4,0.02,18.64534404,29.9,Male,-1
20,55,1.2,1,34.5,0.04,22.4385219,8.5,Male,2
25.7,45,0.71,1.3,44,0.03,20.96245906,29.9,Female,0
23,25,0.57,1.3,49.1,0.05,24.50977008,30.9,Female,-1
34,55,0.68,1,49.4,0.66,19.58008897,29.5,Male,0
24.7,25,0.86,1.3,53.1,0.1,21.52311298,29.5,Male,0
26,55,0.99,1.1,25.8,0.02,26.41425401,21.3,Male,0
24.3,45,0.91,1.3,28,0.06,14.6092038,21.3,Male,-1
26,55,0.7,1.1,52.5,0.06,28.48012941,18.5,Male,1
29.3,25,0.56,1.1,75.7,1.96,22.98539751,38.1,Male,0
23,25,0.64,1.4,47.6,0.14,22.77555576,30.8,Male,0
18.4,55,1.5,1.1,53.2,0.01,32.04014559,15.5,Male,0
34.3,45,0.83,1.4,47.4,1.06,22.08884634,38.1,Female,2
23.8,35,0.74,1.1,55.4,0.06,24.96334926,30.9,Male,-1
29.9,55,0.78,1.1,75,0.32,23.8330046,38.1,Female,0
24.1,35,0.64,1.1,56.8,0.14,23.81935402,29.5,Male,0
28.1,25,0.44,1.1,54.9,0.34,23.3391584,30.8,Female,2
22,45,0.97,1.1,80.7,0.08,23.45041901,18.5,Male,0
28.9,45,0.46,1.1,81,0.47,25.31366009,29.5,Male,1
24.5,25,1.1,1.1,43.9,0.09,19.78969754,15.5,Male,0
27.3,25,0.7,1.1,58.2,0.13,21.79930796,38.1,Male,2
26.2,25,0.62,1.1,70.3,0.03,27.92363594,30.8,Female,0
24.5,45,0.79,1.1,52.8,0.05,22.12887117,30.9,Male,0
24.6,45,0.72,1.1,48.3,0.06,26.70012133,18.5,Male,1
26.5,25,1,1.1,47.4,0.08,25.89060219,29.9,Male,1
25.9,25,0.7,1.1,61.5,1.24,22.42810191,38.1,Male,0
25.3,55,0.7,1.1,50.5,0.03,22.0721003,18.5,Male,0
35.5,55,0.7,1,47,0.12,24.16456205,29.5,Male,2
24.7,35,0.75,1.1,62.5,0.12,22.42810191,30.9,Male,0
34.6,45,0.53,1.1,47.1,1.23,27.61664234,30.9,Male,3
26.5,25,1.1,1.3,52.8,0.03,20.15621063,21.3,Female,-1
25.7,25,0.57,1.3,65.3,0.15,26.47627952,30.8,Female,0
36.1,55,0.42,1.4,51.4,0.39,32.24993701,30.9,Female,3
26.3,25,0.55,1.2,66.2,0.27,23.84620154,30.8,Male,1
24.2,55,0.68,1.2,33,0.05,23.2500465,21.3,Female,-1
25.5,25,0.75,1.1,49.3,0.1,23.47414599,29.9,Male,1
27.2,25,0.59,1.2,61.4,0.3,20.80279105,30.9,Female,0
26,25,0.63,1.1,68.9,0.05,29.25403319,38.1,Female,0
28.6,35,0.63,1.1,74.8,0.58,19.37503875,38.1,Female,-1
22.6,55,0.7,1.1,76.8,0.04,24.20811,18.5,Male,0
28.3,25,0.78,1.1,45.8,0.17,19.11111111,29.9,Female,1
24.3,35,0.81,1.1,52.3,0.37,29.7210791,29.9,Male,3
28.9,55,0.72,1.1,76.8,0.9,23.45041901,29.5,Male,0
25.4,55,0.69,1.1,52.6,0.06,23.84620154,18.5,Male,0
27,25,0.9,1.1,65.2,0.32,22.77555576,30.8,Male,-1
27.7,25,0.5,1.1,34.1,0.12,25,30.9,Female,0
30.3,25,0.74,1.1,73.7,0.3,21.18102362,29.5,Male,0
29.6,35,0.61,1.1,79.1,0.57,22.01187834,29.5,Male,0
24.2,25,0.64,1.6,67,0.18,26.87867813,30.8,Male,-1
34.1,55,0.48,1.1,44.7,0.81,28.92744596,29.5,Female,3
22,55,1.75,1.1,28.8,0.05,23.4375,8.5,Male,0
26.2,25,0.64,1.1,62.1,0.18,27.66018583,38.1,Male,1
26.3,35,0.87,1,69.7,0.19,24.92011324,30.8,Female,0
34.1,35,0.63,1.4,40.2,0.56,26.92622628,29.5,Male,3
25,25,1.49,1.1,23.8,0.03,18.51208412,21.3,Male,-1.5
26.7,25,0.58,1.6,63.4,0.41,22.98539751,38.1,Male,1
21.7,55,0.74,1.1,81.9,0.02,22.4385219,18.5,Male,0
24.6,35,1.04,1.4,42,0.06,23.38137739,15.5,Male,1
25.9,25,0.47,1.2,52.2,0.01,26.47627952,21.3,Female,-1
36.2,55,0.67,1.5,30,0.74,25.833385,29.5,Male,2
23.6,25,0.74,1.9,43.5,0.14,23.47001488,30.8,Male,0
16.8,45,1.79,1.4,22,0.04,22.01187834,8.5,Male,-2
25.4,35,0.74,1.1,64.5,0.12,35.87185497,30.8,Male,0
27.4,55,0.64,1.2,29.5,0.09,24.92011324,18.5,Male,0
29.1,55,0.49,1.3,77.9,0.41,22.4641571,29.5,Male,0
25.1,35,0.7,1.5,64.7,0.02,24.20811,30.8,Male,1
26.3,25,0.78,1.1,69.5,0.05,16.76429634,30.8,Male,0
25.8,55,0.88,1.1,53.3,0.01,22.74560762,18.5,Male,-1
21.3,55,0.8,1.1,83.3,0.01,19.66809336,18.5,Male,-1
27.8,35,0.64,1.1,45.1,0.06,25.38228817,29.5,Male,0
26.8,25,0.68,1,65.4,0.5,27.68877813,30.8,Male,0
25.3,55,0.52,1.1,45.1,0.02,18.71009659,18.5,Male,0
25.8,45,0.52,1.1,42.5,0.1,29.296875,18.5,Female,0
25.4,25,0.6,1.1,71.5,0.12,21.36009706,30.8,Male,0
23.8,25,0.7,1.6,50,0.07,26.15230229,30.9,Male,0
23.8,25,0.64,1.1,56.1,0.11,25.54539417,29.5,Male,0
22.9,35,0.7,1.1,49.9,0.09,23.12893796,30.9,Male,-1
24.7,25,0.68,1.4,48.8,0.09,24.57993082,29.5,Male,0
24.5,25,0.63,1.4,48,0.12,22.34904509,30.9,Female,0
20.8,45,0.72,1.2,84.2,0.04,21.15190681,18.5,Male,0
25.1,25,0.7,1.3,70.4,0.3,21.5102471,30.8,Male,1
22,45,1.19,1.4,80.6,0.04,17.2469394,18.5,Male,0
23.3,35,0.75,1.6,58,0.09,22.4641571,30.9,Male,0
23.9,25,0.64,1.3,46,0.05,20.02845236,21.3,Male,-1
25.3,25,0.57,1.1,63.5,0.45,26.171875,30.8,Female,-1
25.5,25,0.57,1.4,62.9,0.31,20.54441979,30.8,Female,-2
27.2,35,0.73,1.1,39.2,0.05,20.0220657,29.5,Male,-1
23.8,25,1.25,1.1,43.5,0.11,20.78772746,15.5,Male,0
25.9,55,0.78,1.4,71.3,0.02,20.56126561,30.8,Male,0
35.1,55,0.61,1.1,38.9,0.58,25.80967485,38.1,Male,0
29.1,45,0.63,1.4,60,0.1,28.48012941,30.8,Female,2
30.3,65,0.71,1.1,72.1,0.45,21.12301339,30.9,Male,1
32.9,45,0.42,1.1,55.7,0.3,26.5625,29.5,Female,3
25.9,25,0.68,1.4,69.1,0.15,25.14644451,38.1,Male,0
26.6,25,0.63,1.1,67.8,0.41,20.666708,38.1,Female,0
26.1,45,0.87,1.4,43.2,0.04,26.20307382,29.9,Female,0
25,25,1.22,1.1,45.1,0.1,22.1718317,15.5,Female,0
36.5,55,0.67,1.1,46.1,0.75,25.68052473,30.9,Male,1
37.9,45,0.7,1,26.8,0.33,23.72453724,29.5,Male,1
27.4,35,0.9,1.1,63.5,0.09,30.40762656,30.8,Male,0
35.8,45,0.63,1.1,35.9,0.48,23.45041901,38.1,Female,3
25.7,45,0.71,1.3,69.5,0.02,22.0721003,30.8,Male,-1
25.2,35,0.67,1.1,48.2,0.13,17.578125,18.5,Male,0
24.8,35,0.7,1.4,51.7,0.06,21.12301339,29.5,Male,0
20.6,25,0.89,1.1,86.5,0.02,19.34996221,18.5,Female,0
26.5,25,0.64,1.4,67.4,0.09,26.5625,30.8,Male,2
28,65,0.61,1.6,70.6,0.38,22.58270917,30.8,Male,-2
24.4,35,0.99,1.3,31.1,0.03,27.18089991,21.3,Male,-1
22.8,25,0.7,1.1,47.3,0.08,18.9796298,30.8,Male,0
25.1,35,0.64,1.4,62,0.11,22.14833292,30.8,Male,-1
35.3,35,0.78,1.1,37.9,0.4,25.71981439,38.1,Female,3
30.9,55,0.63,1.3,72.5,0.31,27.34375,30.9,Male,1
26.1,35,0.82,1.1,53.4,0.06,22.45594866,21.3,Male,1
29.4,55,0.49,1.1,80.4,0.51,19.53125,29.5,Male,0
23,35,0.74,1.3,48.3,0.13,25.30617306,30.9,Male,-1
26.9,25,0.86,1.1,61.4,0.07,20.30263851,30.8,Male,0
25.1,25,0.58,1.2,75.8,0.09,21.63114885,38.1,Female,-1
24.8,45,0.48,1.1,50.8,0.02,23.78432855,18.5,Female,1
26,45,0.49,1.1,42.3,0.01,26.78111865,18.5,Male,0
26.3,25,0.7,1.3,61.1,0.37,25.66115203,38.1,Male,0
26.6,25,0.53,1.5,65.4,0.32,24.92011324,30.8,Female,-1
25.6,45,0.78,1.7,37.7,0.03,23.82865157,18.5,Male,0
24.8,35,0.81,1.1,29.8,0.07,28.34040663,21.3,Female,0
24.9,25,0.74,1.3,47.2,0.01,27.07018468,30.9,Male,0
23.7,65,0.8,1.1,24.7,0.07,22.01187834,21.3,Male,-2
25.7,25,0.49,1.4,70.8,0.09,21.40289781,30.8,Male,0
25,55,0.74,1.3,67.1,0.23,22.79944302,30.8,Male,0
24.3,35,1.04,1.1,44.5,0.1,24.16456205,15.5,Male,1
25,25,0.53,1.4,56.3,0.13,22.65625,29.5,Female,-1
24,35,0.57,1.4,51.5,0.03,28.21869489,30.9,Female,0
23.5,35,0.68,1.1,74.2,0.01,19.71967463,18.5,Male,0
24.6,25,0.89,1.1,64.4,0.05,23.82865157,30.8,Female,0
24.5,25,0.76,1.5,52.4,0.14,22.78372993,30.9,Male,0
24.5,35,0.69,1.1,53.5,0.02,22.77897657,30.9,Male,0
25.6,25,0.53,1.6,53.1,0.02,17.95081752,18.5,Female,1
25.4,35,0.6,1.2,43.5,0.08,21.62964876,21.3,Male,0
20.5,65,0.97,1,81.3,0.02,18.34323195,18.5,Male,0
23.3,25,0.74,1.1,47.1,0.02,25.83972174,30.9,Male,1
22.9,55,0.92,1.4,77.7,0.01,20.82649286,18.5,Male,0
18.8,25,1.43,1.1,49.2,0.02,16.30838753,15.5,Male,0
35.9,45,0.49,1.1,45.5,0.83,25.89060219,30.9,Male,2
25.7,25,0.69,1.1,48.8,0.24,21.53310145,29.9,Male,-1
32.9,45,0.55,1.1,55.6,0.62,29.02494331,29.5,Male,2
28.4,25,0.77,1.3,65.6,0.27,20.80279105,30.8,Female,0
33.6,25,0.69,1.7,39.5,0.35,23.47001488,29.5,Male,2
21.2,55,0.8,1.4,83,0.01,20.0220657,18.5,Male,0
23.9,55,0.9,1,23.6,0.09,29.296875,21.3,Male,-1
25.3,55,0.55,1.1,41.9,0.03,20.29209221,18.5,Male,0
30.5,55,0.38,1.2,78.3,0.49,27.98616708,30.9,Female,0
14.4,25,2.04,1.4,24,0.01,18.44072597,8.5,Male,0
24,35,0.61,1.3,45.7,0.02,26.6049591,21.3,Male,-1
24.7,25,0.87,1.7,51.7,0.69,28.46944469,29.9,Male,-1
24.5,25,0.77,1.1,54.2,0.28,23.47414599,29.9,Male,0
25.5,35,0.7,1.1,54.4,0.12,20.42455849,29.5,Male,-1.5
30.9,45,0.74,1.1,74.3,1.43,24.94679546,30.9,Male,0
19.1,55,1.5,1.1,42.4,0.02,21.45829932,8.5,Male,0
37,45,0.55,1.7,39.4,0.13,24.96334926,30.9,Male,3
34.9,45,0.73,1.1,36.3,0.35,20.24493845,29.5,Male,1
23,25,0.97,1.2,29.7,0.03,19.58008897,21.3,Male,-1
22.6,35,1.5,1.3,45.6,0.05,24.67351873,15.5,Male,-2
26.2,25,1.08,1.4,34.8,0.08,21.79358524,15.5,Male,0
24.4,45,0.75,1.1,54.6,0.05,26.44897959,30.9,Male,0
24.8,25,0.7,1.1,52.1,0.06,20.71248176,29.9,Female,1
30.5,55,0.74,1.1,73.5,0.26,21.55925618,29.5,Male,1
24.6,25,0.53,1.3,64.4,0.06,24.56411162,30.8,Female,1
22.3,35,1.04,1.3,78.5,0.03,21.79358524,18.5,Male,0
26,25,0.7,1.1,35.8,0.05,20.64809382,18.5,Male,-1
25.7,35,0.51,1.1,40,0.01,22.0721003,18.5,Male,0
25.2,35,0.88,1.3,44.2,0.04,30.7615735,15.5,Male,0
30.4,55,0.49,1.1,72.2,0.77,17.39799398,29.5,Male,0
23.9,25,1.2,1.1,43.6,0.04,25.14644451,15.5,Male,0
27.6,25,0.53,1.6,58.7,0.2,20.17755515,38.1,Female,3
26.1,25,0.7,1.2,62.9,0.98,25.46938776,38.1,Male,-1
24.7,35,0.86,1.1,31.2,0.08,23.84620154,21.3,Male,1
24.9,45,1.24,1.1,42.5,0.05,25.30617306,15.5,Male,-1
33.6,25,0.59,1.1,39.7,2.18,19.99502278,29.5,Male,3
22.1,45,0.85,1.3,78.5,0.02,19.35725614,18.5,Female,0
26,25,0.69,1.1,49.2,0.07,22.14290143,29.9,Male,0
23.7,35,0.9,1.3,35.1,0.05,22.1718317,21.3,Male,0
24.7,25,0.53,1.1,67.1,0.03,15.88576771,30.8,Female,0
25.2,25,0.58,1.1,64.7,0.14,23.99402733,38.1,Male,0
26.8,25,0.79,1.1,49.1,0.19,21.45829932,29.5,Male,-1
27.3,18,0.7,1.4,63.4,0.38,18.75,30.9,Male,0
27,25,0.53,1.1,48.3,0.26,15.93058742,29.5,Female,0
26.4,35,0.69,1.3,41,0.1,27.34375,18.5,Male,0
19.3,55,1.97,1.1,19.5,0.08,26.5625,8.5,Female,-1
29.2,25,0.55,1.1,77.5,0.64,21.60493827,29.5,Male,0
25,35,0.87,1.3,43.3,0.07,27.7274785,15.5,Male,1
26.6,25,0.73,1.2,65.4,0.24,25.01952104,30.8,Male,-1
17.3,55,1.29,1.3,17.2,0.11,26.70012133,8.5,Male,0
19.8,45,1.59,1.1,36.8,0.02,20.11715561,8.5,Male,0
16.8,45,1.2,1.1,58.2,0.02,24.21875,15.5,Female,0
26.4,25,0.64,1.1,57.7,0.52,28.16401785,38.1,Male,0
18.7,55,2.01,1.3,36.9,0.01,16.44901249,8.5,Male,-3
25.1,25,0.64,1.1,66.8,0.08,27.58020032,30.8,Male,0
24.5,25,0.54,1.2,47.2,0.11,26.47627952,21.3,Female,-1.5
22.7,55,0.67,1.1,77,0,24.18745276,18.5,Female,0
27.9,25,0.57,1.1,55.3,0.29,25.34158183,38.1,Female,1
23.6,25,0.57,1.3,52.6,0.11,19.53125,30.9,Female,0
22.9,25,0.55,1.1,47.5,0.13,19.82754792,30.8,Female,-1
24.3,45,0.7,1.2,52.9,0.06,22.01187834,30.9,Male,0
24.2,25,1.25,1.5,43,0.04,20.36727373,15.5,Female,0
25.1,35,0.84,1.1,52.4,0.05,26.5625,18.5,Male,0
25.9,25,0.62,1.1,58.7,0.42,19.2898608,30.8,Female,0
29.2,55,0.64,1.1,82,0.47,25.38228817,29.5,Male,1
30.3,35,0.72,1.1,72.1,0.46,22.0721003,29.5,Male,0
25.7,25,0.71,1.1,65.7,0.14,19.53125,30.8,Female,0
23.3,35,0.7,1.4,49.4,0.07,25.14644451,30.9,Male,-0.4
24.3,25,0.58,1.7,49.9,0.12,21.93748875,30.9,Female,0
25.2,25,0.63,1.4,66.8,0.21,22.65625,30.8,Female,0
25.4,35,0.75,1.1,51.1,0.05,21.484375,29.9,Female,0
28.8,55,0.49,1.1,62.1,0.08,25.30617306,30.8,Male,2
23.8,25,0.57,1.1,64.8,0.05,28.90625,38.1,Female,-2
29,55,0.83,1.6,58.6,0.9,27.98616708,30.8,Female,0
27.4,25,0.61,1.3,60.3,1.34,19.53125,30.9,Female,0
23.6,45,0.7,1.4,54.8,0.13,28.40054796,29.5,Male,-2
23.6,35,0.82,1.1,37.3,0.06,20.91128443,21.3,Male,0
25.5,25,0.78,1.1,67.5,0.08,20.33832645,30.8,Male,-1
23.7,25,0.57,1.1,42,0.16,24.97227217,30.8,Female,-1
22.4,35,1.52,1.6,29.1,0.05,25.89060219,8.5,Male,0
26.4,25,0.57,1.1,57.6,0.42,25.00624114,30.8,Female,0
31.2,55,0.42,1.1,74.2,0.51,25.390625,30.9,Female,1
29.5,45,0.68,1.4,75.2,0.45,29.02494331,29.5,Male,1.5
34.4,55,0.79,1.1,45.4,0.4,29.68789052,29.5,Male,1
25.9,45,0.92,1.4,43.7,0.11,24.81115858,15.5,Male,1
26.5,55,0.84,1.1,44.8,0.04,21.27814907,18.5,Male,1
20.3,55,1.81,1.4,27.8,0.09,26.47627952,8.5,Male,-1
23.2,35,0.64,1.1,49.7,0.11,25.63211647,30.9,Male,-1
26.4,55,0.55,1.3,50.6,0.07,21.52782083,18.5,Male,0
17.6,55,1.46,1.1,55.3,0.1,23.36214938,15.5,Female,-3
26.6,65,0.56,1.2,44.7,0.02,20.92524873,18.5,Male,0
24.8,25,0.79,1.1,49.9,0.2,24.67351873,29.5,Male,-2
23.2,35,0.74,1.3,52.3,0.02,27.23274465,30.9,Male,0
25.5,25,0.57,1.1,71.2,0.28,25.833385,38.1,Female,-1
24.8,35,0.77,1.9,68.1,0.58,23.0400202,38.1,Male,-1
25.6,25,0.9,1.3,64.6,0.19,23.67125363,30.8,Male,-1
26.6,45,0.63,1.1,65.8,0.08,26.83864765,30.8,Female,0
22.8,45,0.64,1.1,75.8,0.01,21.36009706,18.5,Male,0
26.3,25,0.57,1.1,58.8,0.17,15.30806956,30.8,Female,0
30.5,55,0.9,1.1,70.9,0.28,28.36744235,29.5,Female,-1
23.4,25,0.64,1.4,66.1,0.06,36.88888889,38.1,Male,0
24.5,25,0.74,1.3,53.8,0.08,22.74560762,30.9,Male,0
25.4,25,0.81,1.3,46.6,0.03,23.72453724,29.5,Male,-2
27.7,35,0.74,1.1,41.8,0.01,20.50107891,18.5,Male,0
22.8,55,0.64,1.1,77.3,0.06,24.92011324,18.5,Male,-2
28.4,45,0.61,1.1,69.2,0.43,22.69395388,30.8,Male,1
21.9,55,1.82,1.7,38.2,0.08,18.91162823,8.5,Male,0
28,25,0.71,1.1,46.8,0.21,20.15621063,29.9,Female,0
34.6,55,0.67,1.1,54.9,0.85,30.23431595,30.9,Male,3
30.4,45,0.57,1.1,68.7,0.52,27.98616708,29.5,Female,1.5
31.1,55,0.44,1.1,67.4,0.57,30.23431595,30.9,Female,0
27.5,25,0.66,1.2,48.1,0.07,15.81635816,29.9,Male,0
22,55,1.1,1.1,30.1,0.03,27.59233307,8.5,Female,3
30.4,45,0.57,1.4,73.9,0.23,22.1718317,30.9,Female,0
25.6,35,0.89,1.1,30.1,0.03,25.30617306,21.3,Male,0
19.9,55,0.84,1.4,85.2,0.02,22.4385219,18.5,Male,0
22.3,55,0.79,1,79.7,0,20.64809382,18.5,Male,0
25.1,45,0.84,1.1,42.8,0.02,24.94679546,18.5,Male,0
18.1,45,1.62,1.5,41.6,0.01,28.36744235,8.5,Female,0
25.2,25,0.81,1.1,51.8,0.06,23.38120433,29.9,Male,1
22,55,0.59,1.4,80.7,0,26.47627952,18.5,Female,0
24.9,35,0.7,1,65.1,0.17,22.77897657,30.8,Male,1
20.9,45,1.5,1.1,26.8,0.02,21.47732076,8.5,Male,0
20.8,45,1.64,1.1,36.4,0.02,24.14058673,8.5,Male,0
23.4,25,0.55,1.4,38.9,0.05,23.81935402,21.3,Male,0
23.8,25,0.8,1.3,33.5,0.04,17.97636731,21.3,Female,0
23.8,25,0.73,1.2,55.3,0.11,26.41425401,30.9,Male,-1
23.4,25,0.7,1.1,54.3,0.21,21.15190681,29.5,Male,-1.5
24.2,25,0.74,1.1,52.9,0.09,28.48012941,30.9,Male,0
26.1,35,0.64,1.1,60.8,0.37,26.42356982,38.1,Male,-1
26.1,25,0.71,1.3,48.9,0.05,17.8977673,21.3,Male,-1
19,35,1.76,1.1,41.3,0.03,22.1718317,8.5,Female,-1
24.2,25,0.78,1.1,69.5,0.37,26.953125,30.8,Male,0
25.4,25,0.64,1.6,71.9,0.06,22.22222222,38.1,Male,0
24,25,1.31,1.5,25.6,0.14,20.42941836,21.3,Male,-2.5
28.5,55,0.63,1.1,61.8,0.27,23.4375,30.8,Female,2
29.7,45,0.77,1.1,74.5,1.15,28.22838647,38.1,Male,0
27.4,35,0.77,1.1,60.4,0.18,23.84620154,30.9,Male,0
27.1,25,0.64,1.3,57.7,0.32,33.37782226,38.1,Male,1
26.3,25,0.68,1.1,60.6,0.26,22.1718317,30.8,Male,0
24.5,35,0.7,1.3,54.1,0.21,25.63211647,29.5,Male,1
18.6,25,2.07,1.3,49.7,0.09,21.484375,15.5,Female,-1
24.4,25,0.76,1.2,67.6,0.22,27.51484793,30.8,Female,1
23.4,25,0.74,1.1,44.7,0.08,25.38228817,30.8,Male,0
23.9,25,0.78,1.1,80.9,0.05,24.22145329,38.1,Male,-1
23.9,25,0.75,1.3,56.3,0.06,26.14733748,30.9,Male,0
35.2,25,0.55,1.1,48.5,0.4,22.12887117,38.1,Male,3
24.7,35,0.64,1.1,53,0.06,21.12301339,29.5,Male,1
25.9,25,0.79,1.1,67.4,0.04,27.94309769,30.8,Male,1
27.8,35,0.4,1.3,59.9,0.23,26.20307382,30.8,Female,1
25,25,0.72,1.2,30.7,0.04,22.72440348,21.3,Male,1
25.1,25,0.62,1.1,51.1,0.09,24.9898459,29.5,Male,0
23.6,25,0.7,1.1,46.4,0.37,22.0721003,30.8,Male,-1
30.2,55,0.42,1.7,54.5,0.1,24.99370118,30.8,Female,-1
23.7,25,0.7,1.1,55.8,0.07,24.40604632,30.9,Male,0
26.2,25,0.74,1.1,57.7,0.1,23.45041901,30.8,Male,1
28.6,55,0.46,1.1,62.1,0.14,26.41425401,30.8,Male,0
24.4,35,0.73,1.1,56.7,0.09,25.38228817,30.9,Male,0
24.3,55,0.88,1.1,27.9,0.04,19.92861129,21.3,Male,1.5
23.8,25,0.73,1.1,43.5,0.13,21.2585034,30.8,Female,-1
34.1,45,0.61,1.1,52.4,0.97,21.52311298,38.1,Male,2
29.1,55,0.53,1.4,59.4,0.23,28.83458971,30.8,Male,1
29.5,55,0.46,1.1,78.7,0.43,26.47627952,38.1,Male,0
27.9,45,0.78,1.3,32.2,0.06,23.72453724,18.5,Male,0
33.9,25,0.63,1.1,51.1,0.37,19.2898608,38.1,Female,1
24.3,45,1.32,1.3,29.3,0.04,29.38475666,21.3,Male,-2
25.8,35,0.68,1.3,46.4,0.1,23.4375,29.5,Male,0
25.5,25,0.68,1.1,43.6,0.08,23.11247226,29.5,Male,0
18.1,45,1.2,1.1,56.9,0.07,22.4385219,15.5,Male,-1
23.3,35,0.81,1.4,56.5,0.05,21.93748875,30.9,Male,0
30.8,45,0.66,1.3,73.9,0.53,23.4375,30.9,Male,0
37.4,55,0.68,1.1,25.3,0.23,24.85497811,29.5,Male,3
25.3,45,0.7,1.2,46.7,0.04,23.84620154,18.5,Male,0
26.7,25,0.57,1.1,47,0.03,21.484375,29.9,Female,-1
23.4,25,0.7,1.4,49.5,0.1,24.72859638,30.9,Male,0
21.4,55,1.39,1.3,33.3,0.01,22.265625,8.5,Male,1
22.9,45,0.66,1.1,75.7,0.03,23.38120433,18.5,Female,0
19.2,55,1.76,1.1,33.1,0.06,19.33164964,8.5,Male,-1
23.6,25,0.53,1.1,67.4,0.03,23.14010515,30.8,Female,0
25.7,55,0.74,1.1,69.9,0.04,22.79944302,30.8,Male,0
25.2,25,0.84,1.1,43.4,0.02,26.47627952,18.5,Male,1
23.7,45,0.77,1,26.3,0.09,26.47627952,21.3,Male,0
28.6,35,0.49,1.1,67.8,0.51,23.81935402,29.5,Male,1
24.5,35,0.54,1.1,50.7,0.22,25.63211647,21.3,Male,0
22.9,35,1.05,1.1,43.6,0.1,27.27143431,15.5,Male,0
25.4,35,1.04,1.3,45,0.08,23.47414599,15.5,Male,0
32.9,45,0.74,1.1,56,0.31,24.16456205,29.5,Male,1
23.5,25,0.59,1.1,55.6,0.18,21.67207566,30.9,Female,-1
24.9,35,0.99,1.3,43.9,0.07,21.53310145,15.5,Male,0.5
29.4,45,0.61,1.3,75.9,0.52,24.5851167,29.5,Male,1.5
28.8,25,0.57,1.3,57.9,0.42,25.89060219,30.8,Female,0
28.8,45,0.64,1.2,58.6,0.45,27.23274465,30.8,Male,0
22,45,1.35,1.3,32.8,0.03,21.15190681,8.5,Male,0
24.7,35,1.09,1.1,43.1,0.09,30.2601375,15.5,Male,-1
26.8,25,0.63,1.1,51,0.01,19.34996221,18.5,Female,0
24.1,25,0.6,1.1,55.7,0.12,19.58822223,30.9,Female,0
27.3,45,0.63,1.3,70.2,0.32,25.81218255,30.8,Female,-1
22.8,35,0.7,1.3,56,0.03,19.58008897,18.5,Male,0
22,45,0.64,1.1,79.4,0.03,23.52941176,18.5,Male,0
24.5,25,0.62,1.1,68.7,0.05,23.4375,30.8,Female,0
29.3,25,0.38,1.4,75.1,0.93,20.42455849,38.1,Female,0
23.1,25,0.74,1.3,47.2,0.02,23.14010515,30.9,Male,0
25.6,25,0.66,1.6,64,0.06,20.78772746,30.9,Male,-0.5
18,45,1.83,1.1,40.1,0.04,24.5851167,8.5,Male,0
33.2,55,0.78,1.1,54.5,0.38,27.81557067,29.5,Female,2
20.1,45,0.7,1.2,84.8,0.03,29.50214004,18.5,Male,0
36.4,25,0.72,1.1,45,1.36,21.71609868,30.9,Male,2
24.3,45,0.77,1.1,32.7,0.11,25.30617306,21.3,Male,0
23.7,25,1.15,1.2,44.4,0.07,23.14010515,15.5,Male,-1
23.3,25,0.74,1.1,43,0.1,23.31670573,30.8,Male,-1
24.3,35,0.55,1.8,64.7,0.46,25.833385,30.8,Female,-1
23.6,25,0.57,1.3,52.6,0.11,20.91128443,30.9,Female,0
25.2,25,0.55,1.5,74.6,0.08,27.23274465,38.1,Male,-1
25,45,0.63,1.7,28.3,0.05,30.66143642,21.3,Female,0
24.8,35,0.99,1.1,52,0.04,19.15119182,29.9,Female,-1
19.9,55,1.83,1.1,35.5,0.04,20.56126561,8.5,Male,-1
25,55,0.75,1.1,25.9,0.02,25.27611485,21.3,Male,0
31.5,55,0.43,1.1,44.3,0.55,20.32738448,38.1,Male,3
19.6,55,1.64,1.1,28.5,0.01,26.41425401,8.5,Male,0
28.9,25,0.78,1.1,59,0.3,24.05693475,30.8,Male,0
23.8,35,0.64,1.7,44.8,0.05,25.63211647,30.8,Male,0
21.6,45,0.73,1.1,77.3,0.02,27.41212456,18.5,Male,0
24.7,25,0.7,1.3,65.6,0.09,22.64219297,30.8,Male,0
